"Y","X_num","X_cat","S"
23.840766663744,-0.22314355131421,1,"S7"
1.50740400252333,-0.22314355131421,1,"S7"
4.32993416190418,-0.22314355131421,1,"S7"
30.2598061405755,-0.22314355131421,1,"S7"
14.1398874022654,-0.22314355131421,1,"S7"
-4.24427289677974,-0.22314355131421,1,"S7"
7.15918242171884,-0.22314355131421,1,"S7"
-2.81739031483708,-0.22314355131421,1,"S7"
-5.52726822719304,-0.22314355131421,1,"S7"
2.61193806153573,-0.22314355131421,1,"S7"
-2.76981576942117,-0.22314355131421,1,"S7"
-4.52193587463172,-0.22314355131421,1,"S7"
-10.1802245410203,-0.22314355131421,1,"S7"
3.44564591432838,-0.22314355131421,1,"S7"
-0.747796647246955,-0.22314355131421,1,"S7"
15.3321937889185,-0.22314355131421,1,"S7"
9.69903916508008,-0.22314355131421,1,"S7"
2.45453173014905,-0.22314355131421,1,"S7"
10.680290951856,-0.22314355131421,1,"S7"
14.1154158811665,-0.22314355131421,1,"S7"
-1.0472757314844,-0.22314355131421,1,"S7"
6.9358844894146,-0.22314355131421,1,"S7"
-2.47199115604944,-0.22314355131421,1,"S7"
-5.93519969019091,-0.22314355131421,1,"S7"
-6.17632742437269,-0.22314355131421,1,"S7"
-3.98736434122038,-0.22314355131421,1,"S7"
2.0220187871088,-0.22314355131421,1,"S7"
9.73595453672475,-0.22314355131421,1,"S7"
10.2696779436493,-0.22314355131421,1,"S7"
-3.23159893759576,-0.22314355131421,1,"S7"
-5.50571168072549,-0.22314355131421,1,"S7"
6.33784578932615,-0.22314355131421,1,"S7"
6.56640107001933,-0.22314355131421,1,"S7"
-6.8099126537142,-0.22314355131421,1,"S7"
1.61529909190357,-0.22314355131421,1,"S7"
-16.4919089731601,-0.22314355131421,1,"S7"
7.54171932491024,-0.22314355131421,1,"S7"
6.26512139815674,-0.22314355131421,1,"S7"
15.64805736808,-0.22314355131421,1,"S7"
1.23128985519654,-0.22314355131421,1,"S7"
17.7067527279088,-0.22314355131421,1,"S7"
18.1332376016558,-0.22314355131421,1,"S7"
-7.75674974865519,-0.22314355131421,1,"S7"
-14.2927522092543,-0.22314355131421,1,"S7"
-11.1352850987899,-0.22314355131421,1,"S7"
-5.68052803209951,-0.22314355131421,1,"S7"
12.7195988529471,-0.22314355131421,1,"S7"
18.2914091818128,0.0953101798043249,0,"S7"
18.9350609462217,0.0953101798043249,0,"S7"
3.8908856546222,0.0953101798043249,0,"S7"
-2.83205583146668,0.0953101798043249,0,"S7"
-3.85006405762746,0.0953101798043249,0,"S7"
-6.30885265852616,0.0953101798043249,0,"S7"
13.2514923819054,0.0953101798043249,0,"S7"
8.71559923183415,0.0953101798043249,0,"S7"
9.84361294109604,0.0953101798043249,0,"S7"
5.05186641304843,0.0953101798043249,0,"S7"
-1.74963365235221,0.0953101798043249,0,"S7"
-5.17603459282045,0.0953101798043249,0,"S7"
5.60338598067442,0.0953101798043249,0,"S7"
-14.1104626178958,0.0953101798043249,0,"S7"
4.07895821324874,0.0953101798043249,0,"S7"
9.46481017255924,0.0953101798043249,0,"S7"
19.3164500603889,0.0953101798043249,0,"S7"
12.7181343685277,0.0953101798043249,0,"S7"
-1.05439668166083,0.0953101798043249,0,"S7"
3.58970221931194,0.0953101798043249,0,"S7"
7.31036138719259,0.0953101798043249,0,"S7"
-5.86225188749381,0.0953101798043249,0,"S7"
1.52951064032702,0.0953101798043249,0,"S7"
-5.71043261869201,0.0953101798043249,0,"S7"
4.47505043315789,0.0953101798043249,0,"S7"
-2.73805588611604,0.0953101798043249,0,"S7"
21.5762110158424,0.0953101798043249,0,"S7"
-11.7755237118495,0.0953101798043249,0,"S7"
1.12232682527905,0.0953101798043249,0,"S7"
-8.36093523178174,0.0953101798043249,0,"S7"
-2.68691424514452,0.0953101798043249,0,"S7"
13.4339256021127,0.0953101798043249,0,"S7"
-2.8599252429799,0.0953101798043249,0,"S7"
-5.65614743727519,0.0953101798043249,0,"S7"
7.86273005672347,0.0953101798043249,0,"S7"
1.53427115887971,0.0953101798043249,0,"S7"
13.9140874327817,0.0953101798043249,0,"S7"
-5.99497608131974,0.0953101798043249,0,"S7"
-12.5262254078823,0.0953101798043249,0,"S7"
7.41599269587824,0.0953101798043249,0,"S7"
7.06907094247761,0.0953101798043249,0,"S7"
11.017685012063,0.0953101798043249,0,"S7"
17.1200217565346,0.0953101798043249,0,"S7"
10.0102905058373,0.0953101798043249,0,"S7"
22.7968012305842,0.0953101798043249,0,"S7"
-6.29966089218751,0.0953101798043249,0,"S7"
-6.9141363442885,0.0953101798043249,0,"S7"
4.08654072670645,0.0953101798043249,0,"S7"
4.77066870907256,0.336472236621206,-1,"S7"
-0.762284832675731,0.336472236621206,-1,"S7"
-17.6987773746516,0.336472236621206,-1,"S7"
-11.0620944530908,0.336472236621206,-1,"S7"
5.74216880329461,0.336472236621206,-1,"S7"
-14.1060128281159,0.336472236621206,-1,"S7"
-12.9290200402271,0.336472236621206,-1,"S7"
7.09882546910238,0.336472236621206,-1,"S7"
-4.38602305135075,0.336472236621206,-1,"S7"
11.7287987743849,0.336472236621206,-1,"S7"
11.6993415621776,0.336472236621206,-1,"S7"
0.615388931570894,0.336472236621206,-1,"S7"
2.27352342736247,0.336472236621206,-1,"S7"
13.1381809859275,0.336472236621206,-1,"S7"
-3.02428650793763,0.336472236621206,-1,"S7"
5.17283522900457,0.336472236621206,-1,"S7"
9.47233884156637,0.336472236621206,-1,"S7"
8.11504058842475,0.336472236621206,-1,"S7"
4.9300244201161,0.336472236621206,-1,"S7"
-6.13686573719301,0.336472236621206,-1,"S7"
7.46625267665004,0.336472236621206,-1,"S7"
3.9675615998946,0.336472236621206,-1,"S7"
0.579909611363499,0.336472236621206,-1,"S7"
-4.57479848092296,0.336472236621206,-1,"S7"
-8.3995005205448,0.336472236621206,-1,"S7"
7.83630417155172,0.336472236621206,-1,"S7"
11.4631774469925,0.336472236621206,-1,"S7"
6.7263973374732,0.336472236621206,-1,"S7"
-7.29475148152525,0.336472236621206,-1,"S7"
2.50110877022325,0.336472236621206,-1,"S7"
12.1358973834806,0.336472236621206,-1,"S7"
12.6960883037416,0.336472236621206,-1,"S7"
10.1536715050848,0.336472236621206,-1,"S7"
9.10164910167567,0.336472236621206,-1,"S7"
-5.57874425208929,0.336472236621206,-1,"S7"
-2.77006793190688,0.336472236621206,-1,"S7"
-12.4288107331937,0.336472236621206,-1,"S7"
-0.181186624344069,0.336472236621206,-1,"S7"
20.0983054425744,0.336472236621206,-1,"S7"
-9.20639629815438,0.336472236621206,-1,"S7"
3.42113560182017,0.336472236621206,-1,"S7"
4.3465158610979,0.336472236621206,-1,"S7"
7.77213541040577,0.336472236621206,-1,"S7"
-0.0614883069332279,0.336472236621206,-1,"S7"
-6.61201914453148,0.336472236621206,-1,"S7"
-6.50841868998336,0.336472236621206,-1,"S7"
2.29731593568816,0.336472236621206,-1,"S7"
8.05124505127589,0.336472236621206,-1,"S7"
8.73416746522904,0.530628251062164,-1,"S7"
2.21012400297673,0.530628251062164,-1,"S7"
13.3511691698994,0.530628251062164,-1,"S7"
19.6537842947607,0.530628251062164,-1,"S7"
-5.11539686832783,0.530628251062164,-1,"S7"
-5.87541577848635,0.530628251062164,-1,"S7"
-2.80095856393657,0.530628251062164,-1,"S7"
1.25548149507478,0.530628251062164,-1,"S7"
7.30407951105756,0.530628251062164,-1,"S7"
9.51192647408789,0.530628251062164,-1,"S7"
-7.38673927123841,0.530628251062164,-1,"S7"
10.8628803519603,0.530628251062164,-1,"S7"
-5.57679220140798,0.530628251062164,-1,"S7"
-16.6378688347277,0.530628251062164,-1,"S7"
1.21369467954572,0.530628251062164,-1,"S7"
10.6970326375928,0.530628251062164,-1,"S7"
2.79934837982865,0.530628251062164,-1,"S7"
18.387507685125,0.530628251062164,-1,"S7"
2.48868474460758,0.530628251062164,-1,"S7"
18.3741796059777,0.530628251062164,-1,"S7"
-8.28219284290827,0.530628251062164,-1,"S7"
-4.19004860644625,0.530628251062164,-1,"S7"
4.03647610578222,0.530628251062164,-1,"S7"
8.26527294319833,0.530628251062164,-1,"S7"
10.2356141834606,0.530628251062164,-1,"S7"
3.17022242134509,0.530628251062164,-1,"S7"
6.52773566399445,0.530628251062164,-1,"S7"
-7.51113877842761,0.530628251062164,-1,"S7"
6.95236349597367,0.530628251062164,-1,"S7"
5.35584289817471,0.530628251062164,-1,"S7"
-5.54252995003151,0.530628251062164,-1,"S7"
-2.88157232991144,0.530628251062164,-1,"S7"
-4.20551881543111,0.530628251062164,-1,"S7"
10.7090662864649,0.530628251062164,-1,"S7"
-3.36741469820877,0.530628251062164,-1,"S7"
5.91057925772271,0.530628251062164,-1,"S7"
-0.8535230470561,0.530628251062164,-1,"S7"
-9.71330325523649,0.530628251062164,-1,"S7"
15.0205599581722,0.530628251062164,-1,"S7"
-2.86797771196398,0.530628251062164,-1,"S7"
5.02822504173102,0.530628251062164,-1,"S7"
4.38290657344184,0.530628251062164,-1,"S7"
-1.73615115824762,0.530628251062164,-1,"S7"
6.72187008329585,0.530628251062164,-1,"S7"
-22.27553245008,0.530628251062164,-1,"S7"
3.397572301966,0.530628251062164,-1,"S7"
9.55869399226178,0.530628251062164,-1,"S7"
-10.1848156648274,0.530628251062164,-1,"S7"
22.5311556692432,0.693147180559945,-1,"S7"
2.06364443077409,0.693147180559945,-1,"S7"
-13.3851060556764,0.693147180559945,-1,"S7"
6.47633634414706,0.693147180559945,-1,"S7"
-3.96017770698011,0.693147180559945,-1,"S7"
4.2014694016408,0.693147180559945,-1,"S7"
10.4138134857352,0.693147180559945,-1,"S7"
6.36432971108864,0.693147180559945,-1,"S7"
3.21891025712456,0.693147180559945,-1,"S7"
6.40585439475377,0.693147180559945,-1,"S7"
4.93703808023038,0.693147180559945,-1,"S7"
11.2736113251947,0.693147180559945,-1,"S7"
-1.69128974665334,0.693147180559945,-1,"S7"
5.62994311211501,0.693147180559945,-1,"S7"
7.87219125782016,0.693147180559945,-1,"S7"
1.23948943790707,0.693147180559945,-1,"S7"
-10.6763195746482,0.693147180559945,-1,"S7"
16.934060233313,0.693147180559945,-1,"S7"
-9.62386348748904,0.693147180559945,-1,"S7"
15.76499940205,0.693147180559945,-1,"S7"
18.7308261981919,0.693147180559945,-1,"S7"
-10.6622383145539,0.693147180559945,-1,"S7"
-2.34148587799428,0.693147180559945,-1,"S7"
6.08434783210931,0.693147180559945,-1,"S7"
4.30270263955579,0.693147180559945,-1,"S7"
-2.91351976267975,0.693147180559945,-1,"S7"
1.60220736676652,0.693147180559945,-1,"S7"
2.14241468280804,0.693147180559945,-1,"S7"
0.0700346906704891,0.693147180559945,-1,"S7"
10.3389097869389,0.693147180559945,-1,"S7"
11.0622220409591,0.693147180559945,-1,"S7"
5.36082582130963,0.693147180559945,-1,"S7"
5.13008702523423,0.693147180559945,-1,"S7"
7.60284286285173,0.693147180559945,-1,"S7"
-0.413935792790876,0.693147180559945,-1,"S7"
1.72847496184403,0.693147180559945,-1,"S7"
0.108013638478837,0.693147180559945,-1,"S7"
4.28016047378334,0.693147180559945,-1,"S7"
1.74674828545257,0.693147180559945,-1,"S7"
-1.31769999131234,0.693147180559945,-1,"S7"
14.6454249247842,0.693147180559945,-1,"S7"
-20.8001657680079,0.693147180559945,-1,"S7"
6.30680372139661,0.693147180559945,-1,"S7"
-3.47162273151667,0.693147180559945,-1,"S7"
-4.12251130120104,0.693147180559945,-1,"S7"
-0.636317159866872,0.693147180559945,-1,"S7"
9.73100066269143,0.693147180559945,-1,"S7"
6.76910591909866,0.693147180559945,-1,"S7"
-2.63850422032655,-0.693147180559945,1,"S7"
5.88269782013287,-0.693147180559945,1,"S7"
20.6968173546203,-0.693147180559945,1,"S7"
-0.989434563198268,-0.693147180559945,1,"S7"
2.37603851164981,-0.693147180559945,1,"S7"
1.36351795380116,-0.693147180559945,1,"S7"
0.370246748830372,-0.693147180559945,1,"S7"
1.45448029567829,-0.693147180559945,1,"S7"
-2.3017851379579,-0.693147180559945,1,"S7"
13.4817869775834,-0.693147180559945,1,"S7"
8.14204222716202,-0.693147180559945,1,"S7"
1.7972804693661,-0.693147180559945,1,"S7"
4.75800320341973,-0.693147180559945,1,"S7"
10.3517695955575,-0.693147180559945,1,"S7"
2.56076064327306,-0.693147180559945,1,"S7"
10.8083171067996,-0.693147180559945,1,"S7"
19.9262158283675,-0.693147180559945,1,"S7"
-0.0325840995686582,-0.693147180559945,1,"S7"
11.7544064277592,-0.693147180559945,1,"S7"
8.40381624547407,-0.693147180559945,1,"S7"
-3.32994066842678,-0.693147180559945,1,"S7"
10.4900625242803,-0.693147180559945,1,"S7"
10.821111135034,-0.693147180559945,1,"S7"
0.962179829819969,-0.693147180559945,1,"S7"
-8.68288164822599,-0.693147180559945,1,"S7"
2.79271696573421,-0.693147180559945,1,"S7"
-5.05040062697484,-0.693147180559945,1,"S7"
-3.85965201267231,-0.693147180559945,1,"S7"
5.63019904506279,-0.693147180559945,1,"S7"
3.66173045807929,-0.693147180559945,1,"S7"
19.214488342764,-0.693147180559945,1,"S7"
-0.415381143474656,-0.693147180559945,1,"S7"
2.69357681369101,-0.693147180559945,1,"S7"
2.55488543798749,-0.693147180559945,1,"S7"
-5.62060767120431,-0.693147180559945,1,"S7"
-3.69989823818567,-0.693147180559945,1,"S7"
13.12220943918,-0.693147180559945,1,"S7"
-1.57071199075655,-0.693147180559945,1,"S7"
15.5273812254032,-0.693147180559945,1,"S7"
-17.8286287105198,-0.693147180559945,1,"S7"
7.99485592931559,-0.693147180559945,1,"S7"
4.73898055963651,-0.693147180559945,1,"S7"
19.5155533586262,-0.693147180559945,1,"S7"
6.42393057465925,-0.693147180559945,1,"S7"
13.4422964029804,-0.693147180559945,1,"S7"
11.2000420510761,-0.693147180559945,1,"S7"
-3.56548973487657,-0.693147180559945,1,"S7"
1.3773069026525,-0.693147180559945,1,"S7"
0.456493842998333,-0.22314355131421,1,"S7"
14.7334478700161,-0.22314355131421,1,"S7"
-6.29032157966238,-0.22314355131421,1,"S7"
9.90626417602884,-0.22314355131421,1,"S7"
14.7740568094854,-0.22314355131421,1,"S7"
-4.74405889758659,-0.22314355131421,1,"S7"
-7.07466973645307,-0.22314355131421,1,"S7"
12.7106361383714,-0.22314355131421,1,"S7"
11.4046582501815,-0.22314355131421,1,"S7"
8.69004403648724,-0.22314355131421,1,"S7"
4.87504574416373,-0.22314355131421,1,"S7"
-1.03545630874496,-0.22314355131421,1,"S7"
-5.62385655885296,-0.22314355131421,1,"S7"
4.2187312145512,-0.22314355131421,1,"S7"
-18.5445834886474,-0.22314355131421,1,"S7"
-0.28553623508016,-0.22314355131421,1,"S7"
10.1734522811734,-0.22314355131421,1,"S7"
-4.21389735032755,-0.22314355131421,1,"S7"
8.13062690630202,-0.22314355131421,1,"S7"
7.16333015137299,-0.22314355131421,1,"S7"
7.23704061061627,-0.22314355131421,1,"S7"
14.8829717913345,-0.22314355131421,1,"S7"
13.5421413763582,-0.22314355131421,1,"S7"
-7.91072950091334,-0.22314355131421,1,"S7"
3.5413896354078,-0.22314355131421,1,"S7"
18.9724652925971,-0.22314355131421,1,"S7"
2.72945206128107,-0.22314355131421,1,"S7"
1.00815987446929,-0.22314355131421,1,"S7"
3.16172264538438,-0.22314355131421,1,"S7"
-1.24465722468563,-0.22314355131421,1,"S7"
-14.6179084204281,-0.22314355131421,1,"S7"
-9.60296973735742,-0.22314355131421,1,"S7"
12.0068578329645,-0.22314355131421,1,"S7"
12.1367335931911,-0.22314355131421,1,"S7"
-0.175988036027674,-0.22314355131421,1,"S7"
3.63283131482594,-0.22314355131421,1,"S7"
15.7722581186611,-0.22314355131421,1,"S7"
6.06351760148467,-0.22314355131421,1,"S7"
-0.668548715555747,-0.22314355131421,1,"S7"
-11.7490445815555,-0.22314355131421,1,"S7"
18.8715145737006,-0.22314355131421,1,"S7"
1.19043202921624,-0.22314355131421,1,"S7"
-3.38100743634517,-0.22314355131421,1,"S7"
-2.19963427855289,-0.22314355131421,1,"S7"
24.5169385185722,-0.22314355131421,1,"S7"
-0.21369301154142,-0.22314355131421,1,"S7"
1.37105048360029,-0.22314355131421,1,"S7"
6.60920736038466,-0.22314355131421,1,"S7"
-2.06506126934861,0.0953101798043249,1,"S7"
-10.1214667950175,0.0953101798043249,1,"S7"
1.67370878818679,0.0953101798043249,1,"S7"
-1.70349305758622,0.0953101798043249,1,"S7"
10.5081195568951,0.0953101798043249,1,"S7"
22.7028343000106,0.0953101798043249,1,"S7"
11.3375131793091,0.0953101798043249,1,"S7"
-7.34423324475317,0.0953101798043249,1,"S7"
0.579645545091664,0.0953101798043249,1,"S7"
5.7588577308493,0.0953101798043249,1,"S7"
-13.3304922059127,0.0953101798043249,1,"S7"
-4.94848460794249,0.0953101798043249,1,"S7"
-11.124498183467,0.0953101798043249,1,"S7"
-2.34610013775757,0.0953101798043249,1,"S7"
7.77338209126886,0.0953101798043249,1,"S7"
24.5769740065957,0.0953101798043249,1,"S7"
19.582098954978,0.0953101798043249,1,"S7"
-4.27079555255859,0.0953101798043249,1,"S7"
9.46552591088933,0.0953101798043249,1,"S7"
-6.67024466649246,0.0953101798043249,1,"S7"
3.85542307875759,0.0953101798043249,1,"S7"
13.9417144705414,0.0953101798043249,1,"S7"
-12.8850387213064,0.0953101798043249,1,"S7"
-7.20958330063564,0.0953101798043249,1,"S7"
12.1731386769073,0.0953101798043249,1,"S7"
4.1424830133112,0.0953101798043249,1,"S7"
2.35303836936118,0.0953101798043249,1,"S7"
4.3378652179497,0.0953101798043249,1,"S7"
-4.96792292432348,0.0953101798043249,1,"S7"
1.48849958988347,0.0953101798043249,1,"S7"
7.62592051502535,0.0953101798043249,1,"S7"
0.410456239274866,0.0953101798043249,1,"S7"
-0.932089006163722,0.0953101798043249,1,"S7"
4.73224565932411,0.0953101798043249,1,"S7"
6.05873710305404,0.0953101798043249,1,"S7"
-4.29983933413678,0.0953101798043249,1,"S7"
0.525422396910924,0.0953101798043249,1,"S7"
5.88111986238142,0.0953101798043249,1,"S7"
4.547066710982,0.0953101798043249,1,"S7"
1.10781834791337,0.0953101798043249,1,"S7"
9.40487969434467,0.0953101798043249,1,"S7"
2.60273546213067,0.0953101798043249,1,"S7"
-0.634192746298476,0.0953101798043249,1,"S7"
-5.45850828240278,0.0953101798043249,1,"S7"
10.8650736636085,0.0953101798043249,1,"S7"
12.1743906271811,0.0953101798043249,1,"S7"
14.8583189645523,0.0953101798043249,1,"S7"
-6.11474622378374,0.0953101798043249,1,"S7"
12.1851963944046,0.336472236621206,1,"S7"
-15.8619788466405,0.336472236621206,1,"S7"
7.35194677565453,0.336472236621206,1,"S7"
10.0772507889695,0.336472236621206,1,"S7"
-7.676397072489,0.336472236621206,1,"S7"
-6.7140940647344,0.336472236621206,1,"S7"
-0.34548032204199,0.336472236621206,1,"S7"
9.15246322120971,0.336472236621206,1,"S7"
16.7319948470028,0.336472236621206,1,"S7"
4.05418782420865,0.336472236621206,1,"S7"
8.10069357679027,0.336472236621206,1,"S7"
-2.18783779561347,0.336472236621206,1,"S7"
10.8939033898346,0.336472236621206,1,"S7"
0.360760420039183,0.336472236621206,1,"S7"
9.06551888066336,0.336472236621206,1,"S7"
11.0655372317594,0.336472236621206,1,"S7"
-7.61184059364526,0.336472236621206,1,"S7"
4.95385817785522,0.336472236621206,1,"S7"
17.0540999053236,0.336472236621206,1,"S7"
9.73151159347256,0.336472236621206,1,"S7"
13.019894425389,0.336472236621206,1,"S7"
-8.75020322416897,0.336472236621206,1,"S7"
-0.737744482799556,0.336472236621206,1,"S7"
-0.136064236894322,0.336472236621206,1,"S7"
1.54195338879468,0.336472236621206,1,"S7"
-0.770638862055499,0.336472236621206,1,"S7"
8.46546161223755,0.336472236621206,1,"S7"
-0.405019448195995,0.336472236621206,1,"S7"
-6.61017200352229,0.336472236621206,1,"S7"
-1.33895209716589,0.336472236621206,1,"S7"
-4.09950511243646,0.336472236621206,1,"S7"
-1.21619117076266,0.336472236621206,1,"S7"
2.86832656327308,0.336472236621206,1,"S7"
11.2979583222522,0.336472236621206,1,"S7"
-13.1435654802849,0.336472236621206,1,"S7"
-3.25266078245842,0.336472236621206,1,"S7"
9.72231430526554,0.336472236621206,1,"S7"
24.0765789410876,0.336472236621206,1,"S7"
6.15621754348849,0.336472236621206,1,"S7"
11.431817856443,0.336472236621206,1,"S7"
-7.39884009504179,0.336472236621206,1,"S7"
-2.77471181471277,0.336472236621206,1,"S7"
12.6533740465247,0.336472236621206,1,"S7"
2.75872774729339,0.336472236621206,1,"S7"
-0.0687904988994137,0.336472236621206,1,"S7"
-3.00666324631004,0.336472236621206,1,"S7"
7.84883259550563,0.336472236621206,1,"S7"
23.6898517130072,0.336472236621206,1,"S7"
4.52256790804761,0.530628251062164,-1,"S7"
12.1561644082476,0.530628251062164,-1,"S7"
10.5885259378701,0.530628251062164,-1,"S7"
4.05536104480728,0.530628251062164,-1,"S7"
1.91085330513346,0.530628251062164,-1,"S7"
-6.86720670973513,0.530628251062164,-1,"S7"
-7.99425082288054,0.530628251062164,-1,"S7"
0.649016153436009,0.530628251062164,-1,"S7"
-8.87948704115281,0.530628251062164,-1,"S7"
-3.97003936412984,0.530628251062164,-1,"S7"
5.98726924269873,0.530628251062164,-1,"S7"
7.91161332243339,0.530628251062164,-1,"S7"
-14.3517640875272,0.530628251062164,-1,"S7"
-2.72844809639246,0.530628251062164,-1,"S7"
-0.177118310860404,0.530628251062164,-1,"S7"
13.572668327228,0.530628251062164,-1,"S7"
-3.88879051013047,0.530628251062164,-1,"S7"
-16.4149477225469,0.530628251062164,-1,"S7"
0.992413184032686,0.530628251062164,-1,"S7"
8.91107743827083,0.530628251062164,-1,"S7"
2.05657154109686,0.530628251062164,-1,"S7"
-11.5749110959159,0.530628251062164,-1,"S7"
4.25361068497196,0.530628251062164,-1,"S7"
-6.15383669056163,0.530628251062164,-1,"S7"
14.1726581987786,0.530628251062164,-1,"S7"
-12.3057571748203,0.530628251062164,-1,"S7"
10.0065568394761,0.530628251062164,-1,"S7"
14.1066981762654,0.530628251062164,-1,"S7"
-4.95564252623965,0.530628251062164,-1,"S7"
-2.26552330349616,0.530628251062164,-1,"S7"
0.73309690101153,0.530628251062164,-1,"S7"
9.54198426969356,0.530628251062164,-1,"S7"
2.11144121219931,0.530628251062164,-1,"S7"
2.41779396289657,0.530628251062164,-1,"S7"
14.6749588194647,0.530628251062164,-1,"S7"
16.5924702687633,0.530628251062164,-1,"S7"
-4.16025629966461,0.530628251062164,-1,"S7"
10.7223277251971,0.530628251062164,-1,"S7"
-6.70947777801501,0.530628251062164,-1,"S7"
2.8990552543366,0.530628251062164,-1,"S7"
15.7095617338127,0.530628251062164,-1,"S7"
8.93492487180395,0.530628251062164,-1,"S7"
-11.5699008894994,0.530628251062164,-1,"S7"
10.1459455203927,0.530628251062164,-1,"S7"
-3.45513984337751,0.530628251062164,-1,"S7"
21.5067965445573,0.530628251062164,-1,"S7"
1.01712629836882,0.530628251062164,-1,"S7"
-3.52519594784867,0.530628251062164,-1,"S7"
0.94640180341075,0.693147180559945,-1,"S7"
7.12021193094289,0.693147180559945,-1,"S7"
-13.418028548428,0.693147180559945,-1,"S7"
9.95828257881092,0.693147180559945,-1,"S7"
-2.61219760500804,0.693147180559945,-1,"S7"
-0.986143192396426,0.693147180559945,-1,"S7"
0.627354541450644,0.693147180559945,-1,"S7"
-6.57782053960429,0.693147180559945,-1,"S7"
15.5168723448704,0.693147180559945,-1,"S7"
-2.80904327625429,0.693147180559945,-1,"S7"
10.1885180017194,0.693147180559945,-1,"S7"
-6.72400979428727,0.693147180559945,-1,"S7"
-1.17395913096339,0.693147180559945,-1,"S7"
-2.94094463799964,0.693147180559945,-1,"S7"
0.0754776354692177,0.693147180559945,-1,"S7"
3.01164081766854,0.693147180559945,-1,"S7"
-3.65627235972932,0.693147180559945,-1,"S7"
18.158243368024,0.693147180559945,-1,"S7"
-1.11070349165481,0.693147180559945,-1,"S7"
-3.3622510879398,0.693147180559945,-1,"S7"
9.43016851598125,0.693147180559945,-1,"S7"
9.95365048350572,0.693147180559945,-1,"S7"
-7.26307045277235,0.693147180559945,-1,"S7"
-0.459182907932936,0.693147180559945,-1,"S7"
-0.533336251216845,0.693147180559945,-1,"S7"
-6.97747701351086,0.693147180559945,-1,"S7"
-3.07692042175787,0.693147180559945,-1,"S7"
3.84360356424097,0.693147180559945,-1,"S7"
6.34891219715359,0.693147180559945,-1,"S7"
11.4691917255934,0.693147180559945,-1,"S7"
5.9728764034479,0.693147180559945,-1,"S7"
0.449687491570167,0.693147180559945,-1,"S7"
18.8848881811361,0.693147180559945,-1,"S7"
4.06463513891236,0.693147180559945,-1,"S7"
-5.99287391462284,0.693147180559945,-1,"S7"
-19.2485894484003,0.693147180559945,-1,"S7"
7.3781038330194,0.693147180559945,-1,"S7"
-3.66411954289339,0.693147180559945,-1,"S7"
-19.433648302904,0.693147180559945,-1,"S7"
-10.3179790698378,0.693147180559945,-1,"S7"
-0.470874843750492,0.693147180559945,-1,"S7"
12.4023856057431,0.693147180559945,-1,"S7"
-6.89958581703961,0.693147180559945,-1,"S7"
-7.6153503768281,0.693147180559945,-1,"S7"
2.88532356569766,0.693147180559945,-1,"S7"
-7.07220628328466,0.693147180559945,-1,"S7"
-5.92560888856567,0.693147180559945,-1,"S7"
2.14901548887212,0.693147180559945,-1,"S7"
-3.761885425364,-0.693147180559945,1,"S8"
11.3837008585667,-0.693147180559945,1,"S8"
-4.66586185725633,-0.693147180559945,1,"S8"
20.2576446060674,-0.693147180559945,1,"S8"
18.5575027997687,-0.693147180559945,1,"S8"
17.7289503441959,-0.693147180559945,1,"S8"
-7.5691982840416,-0.693147180559945,1,"S8"
4.34470395167964,-0.693147180559945,1,"S8"
5.0984200749875,-0.693147180559945,1,"S8"
1.85623710249416,-0.693147180559945,1,"S8"
5.26260088119711,-0.693147180559945,1,"S8"
-0.767458827643532,-0.693147180559945,1,"S8"
16.5266782965247,-0.693147180559945,1,"S8"
8.30362806561563,-0.693147180559945,1,"S8"
-5.49317444483463,-0.693147180559945,1,"S8"
-11.2781702821616,-0.693147180559945,1,"S8"
-2.15200349707696,-0.693147180559945,1,"S8"
7.45162857836361,-0.693147180559945,1,"S8"
-17.1558357688448,-0.693147180559945,1,"S8"
11.4188476492726,-0.693147180559945,1,"S8"
-13.0123240469081,-0.693147180559945,1,"S8"
-16.5831126000558,-0.693147180559945,1,"S8"
9.10148094725694,-0.693147180559945,1,"S8"
12.1611321527392,-0.693147180559945,1,"S8"
4.66042060775887,-0.693147180559945,1,"S8"
-5.74983111805029,-0.693147180559945,1,"S8"
4.8779059713765,-0.693147180559945,1,"S8"
1.73502056395283,-0.693147180559945,1,"S8"
18.073002440062,-0.693147180559945,1,"S8"
5.17916553519831,-0.693147180559945,1,"S8"
15.7319217689012,-0.693147180559945,1,"S8"
-9.99249687997249,-0.693147180559945,1,"S8"
-1.89571461935439,-0.693147180559945,1,"S8"
-1.3055045193493,-0.693147180559945,1,"S8"
-0.486543955579459,-0.693147180559945,1,"S8"
0.317453625784459,-0.693147180559945,1,"S8"
-1.64464171120893,-0.693147180559945,1,"S8"
4.79285528708339,-0.693147180559945,1,"S8"
7.01705534688637,-0.693147180559945,1,"S8"
6.85950058870126,-0.693147180559945,1,"S8"
9.89145331424583,-0.693147180559945,1,"S8"
-3.54073918064432,-0.693147180559945,1,"S8"
0.749486763396143,-0.693147180559945,1,"S8"
10.2050610242036,-0.693147180559945,1,"S8"
3.73797688808036,-0.693147180559945,1,"S8"
4.29916261709993,-0.693147180559945,1,"S8"
0.479356845820551,-0.693147180559945,1,"S8"
0.322984681680862,-0.22314355131421,-1,"S8"
-12.1120022998669,-0.22314355131421,-1,"S8"
